r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-17.183368750025117,60.35862769554058,0.0360501947935335,(-1344956.134320978+2486909.763581818j),60.35862769554058,0.0360501947935335,(-1344956.134320978-2486909.763581818j),61.022166622025715,0.032461244401182844,(2682876.7309558587+0j),63.25806455445548,2.2323295815232774e-07,(7035.53768609912+0j)
-17.16567379419221,60.26099586120345,0.0360501947935335,(-1344956.134320978+2486909.763581818j),60.26099586120345,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.90933232085915,0.032461244401182844,(2682876.7309558587+0j),63.25803717297409,2.2323295815232774e-07,(7035.53768609912+0j)
-17.1479788383593,60.16444013464643,0.0360501947935335,(-1344956.134320978+2486909.763581818j),60.16444013464643,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.79772493903296,0.032461244401182844,(2682876.7309558587+0j),63.258009098456675,2.2323295815232774e-07,(7035.53768609912+0j)
-17.130283882526392,60.06896369984078,0.0360501947935335,(-1344956.134320978+2486909.763581818j),60.06896369984078,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.68734851182396,0.032461244401182844,(2682876.7309558587+0j),63.25798030425445,2.2323295815232774e-07,(7035.53768609912+0j)
-17.112588926693483,59.974569749919205,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.974569749919205,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.57820708737233,0.032461244401182844,(2682876.7309558587+0j),63.25795076233464,2.2323295815232774e-07,(7035.53768609912+0j)
-17.094893970860575,59.88126148720498,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.88126148720498,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.470304726726894,0.032461244401182844,(2682876.7309558587+0j),63.25792044318943,2.2323295815232774e-07,(7035.53768609912+0j)
-17.077199015027666,59.789042123241195,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.789042123241195,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.36364550389054,0.032461244401182844,(2682876.7309558587+0j),63.257889315737636,2.2323295815232774e-07,(7035.53768609912+0j)
-17.05950405919476,59.69791487882001,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.69791487882001,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.2582335058658,0.032461244401182844,(2682876.7309558587+0j),63.25785734721847,2.2323295815232774e-07,(7035.53768609912+0j)
-17.041809103361853,59.60788298401211,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.60788298401211,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.15407283270063,0.032461244401182844,(2682876.7309558587+0j),63.25782450307645,2.2323295815232774e-07,(7035.53768609912+0j)
-17.024114147528945,59.51894967819619,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.51894967819619,0.0360501947935335,(-1344956.134320978-2486909.763581818j),60.051167597534345,0.032461244401182844,(2682876.7309558587+0j),63.25779074683691,2.2323295815232774e-07,(7035.53768609912+0j)
-17.006419191696036,59.431118210088634,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.431118210088634,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.94952192664379,0.032461244401182844,(2682876.7309558587+0j),63.257756039970765,2.2323295815232774e-07,(7035.53768609912+0j)
-16.988724235863128,59.34439183777318,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.34439183777318,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.84913995948964,0.032461244401182844,(2682876.7309558587+0j),63.257720341747905,2.2323295815232774e-07,(7035.53768609912+0j)
-16.97102928003022,59.25877382873082,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.25877382873082,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.75002584876291,0.032461244401182844,(2682876.7309558587+0j),63.25768360907767,2.2323295815232774e-07,(7035.53768609912+0j)
-16.953334324197307,59.17426745986969,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.17426745986969,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.65218376043164,0.032461244401182844,(2682876.7309558587+0j),63.25764579633537,2.2323295815232774e-07,(7035.53768609912+0j)
-16.9356393683644,59.09087601755519,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.09087601755519,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.555617873787746,0.032461244401182844,(2682876.7309558587+0j),63.25760685517323,2.2323295815232774e-07,(7035.53768609912+0j)
-16.917944412531494,59.008602797640066,0.0360501947935335,(-1344956.134320978+2486909.763581818j),59.008602797640066,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.46033238149413,0.032461244401182844,(2682876.7309558587+0j),63.25756673431415,2.2323295815232774e-07,(7035.53768609912+0j)
-16.900249456698585,58.92745110549474,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.92745110549474,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.366331489631875,0.032461244401182844,(2682876.7309558587+0j),63.25752537932644,2.2323295815232774e-07,(7035.53768609912+0j)
-16.882554500865677,58.84742425603763,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.84742425603763,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.273619417747696,0.032461244401182844,(2682876.7309558587+0j),63.25748273237739,2.2323295815232774e-07,(7035.53768609912+0j)
-16.86485954503277,58.768525573765714,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.768525573765714,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.18220039890155,0.032461244401182844,(2682876.7309558587+0j),63.257438731963525,2.2323295815232774e-07,(7035.53768609912+0j)
-16.84716458919986,58.690758392785035,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.690758392785035,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.092078679714476,0.032461244401182844,(2682876.7309558587+0j),63.25739331261461,2.2323295815232774e-07,(7035.53768609912+0j)
-16.82946963336695,58.61412605684147,0.0360501947935335,(-1344956.134320978+2486909.763581818j),58.61412605684147,0.0360501947935335,(-1344956.134320978-2486909.763581818j),59.00325852041655,0.032461244401182844,(2682876.7309558587+0j),63.25734640456857,2.2323295815232774e-07,(7035.53768609912+0j)
