r (mm),uz_root1 (km/s),cbt_root1 (m),uz0_root1 (m/s),uz_root2 (km/s),cbt_root2 (m),uz0_root2 (m/s),uz_root3 (km/s),cbt_root3 (m),uz0_root3 (m/s),uz_root4 (km/s),cbt_root4 (m),uz0_root4 (m/s)
-16.528655384207514,84.03982994537225,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.03982994537225,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.11341935263886,0.028473443091474565,(2512685.478022703+0j),92.0859852947424,3.215276048984602e-07,(8443.592573555234+0j)
-16.510960428374606,84.00613932369805,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),84.00613932369805,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.07332071209768,0.028473443091474565,(2512685.478022703+0j),92.08532279941626,3.215276048984602e-07,(8443.592573555234+0j)
-16.493265472541697,83.97396311510714,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.97396311510714,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),84.03501671025326,0.028473443091474565,(2512685.478022703+0j),92.0845941447581,3.215276048984602e-07,(8443.592573555234+0j)
-16.47557051670879,83.94330634229104,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.94330634229104,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.99851405352751,0.028473443091474565,(2512685.478022703+0j),92.08378889953029,3.215276048984602e-07,(8443.592573555234+0j)
-16.45787556087588,83.91417404447449,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.91417404447449,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.96381947319131,0.028473443091474565,(2512685.478022703+0j),92.0828943179498,3.215276048984602e-07,(8443.592573555234+0j)
-16.440180605042972,83.88657127747587,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.88657127747587,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.93093972546669,0.028473443091474565,(2512685.478022703+0j),92.08189466003017,3.215276048984602e-07,(8443.592573555234+0j)
-16.422485649210063,83.86050311376776,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.86050311376776,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.8998815916294,0.028473443091474565,(2512685.478022703+0j),92.08077025748594,3.215276048984602e-07,(8443.592573555234+0j)
-16.404790693377155,83.83597464253782,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.83597464253782,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.87065187811199,0.028473443091474565,(2512685.478022703+0j),92.07949620667696,3.215276048984602e-07,(8443.592573555234+0j)
-16.38709573754425,83.81299096975002,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.81299096975002,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.84325741660736,0.028473443091474565,(2512685.478022703+0j),92.07804050247603,3.215276048984602e-07,(8443.592573555234+0j)
-16.36940078171134,83.79155721820584,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.79155721820584,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.81770506417287,0.028473443091474565,(2512685.478022703+0j),92.07636131264911,3.215276048984602e-07,(8443.592573555234+0j)
-16.351705825878433,83.7716785276061,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.7716785276061,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.79400170333474,0.028473443091474565,(2512685.478022703+0j),92.0744028925184,3.215276048984602e-07,(8443.592573555234+0j)
-16.334010870045525,83.75336005461271,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.75336005461271,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.77215424219314,0.028473443091474565,(2512685.478022703+0j),92.07208927677618,3.215276048984602e-07,(8443.592573555234+0j)
-16.316315914212616,83.73660697291089,0.03207304762753489,(-1260564.535298129+2350048.3810585137j),83.73660697291089,0.03207304762753489,(-1260564.535298129-2350048.3810585137j),83.75216961452767,0.028473443091474565,(2512685.478022703+0j),92.06931419669216,3.215276048984602e-07,(8443.592573555234+0j)
