p0 [Pa],cbt [m],n0 [m^-3],uz0 [m/s],u0 [m/s],rp [m],rrmse,Tp [K]
20534.40438621266,0.02374430945566526,3.25e+19,2402416.729853817,104263.12627021123,0.013598975260159962,0.15431900176683427,2901125.0
21082.905927553802,0.023999157213839942,3.25e+19,2435319.0126662664,104263.12627021123,0.013598975260159962,0.15261946281274258,2949477.0833333335
21634.050680247667,0.024250936062214193,3.25e+19,2468044.832758521,104263.12627021123,0.013598975260159962,0.15097472654433686,2997829.166666667
22187.784710544387,0.024499738941366304,3.25e+19,2500598.403479029,104263.12627021123,0.013598975260159962,0.14938209743766187,3046181.25
22744.05597080288,0.02474565425502471,3.25e+19,2532983.750956605,104263.12627021123,0.013598975260159962,0.14783906078504602,3094533.3333333335
23302.814208466254,0.024988766176624926,3.25e+19,2565204.7264753925,104263.12627021123,0.013598975260159962,0.14634326737983835,3142885.416666667
23864.010880456473,0.02522915492937692,3.25e+19,2597265.017762753,104263.12627021123,0.013598975260159962,0.14489251976134998,3191237.5
24427.59907262586,0.025466897042629694,3.25e+19,2629168.1593085285,104263.12627021123,0.013598975260159962,0.14348475983490896,3239589.5833333335
24993.533423923156,0.025702065586972484,3.25e+19,2660917.541818688,104263.12627021123,0.013598975260159962,0.14211805770698813,3287941.666666667
25561.770054959172,0.025934730390219103,3.25e+19,2692516.420893547,104263.12627021123,0.013598975260159962,0.1407906015965003,3336293.75
26132.266500674516,0.026164958236164465,3.25e+19,2723967.9250094383,104263.12627021123,0.013598975260159962,0.13950068870148677,3384645.8333333335
26704.98164684023,0.02639281304778681,3.25e+19,2755275.062873422,104263.12627021123,0.013598975260159962,0.1382467169157595,3432997.916666667
27279.87567013339,0.026618356056373745,3.25e+19,2786440.730212145,104263.12627021123,0.013598975260159962,0.13702717730339856,3481350.0
19026.19831657553,0.02201644698908472,3.625e+19,1959182.3387847922,104263.12627021123,0.013598975260159962,0.16684052812434963,2320900.0
19685.75355277256,0.02232548133174891,3.625e+19,1993329.4215355464,104263.12627021123,0.013598975260159962,0.1644653240822108,2369252.0833333335
20349.52215425116,0.022629800996631526,3.625e+19,2027243.8477262913,104263.12627021123,0.013598975260159962,0.1621864606599761,2417604.1666666665
21017.398424248022,0.022929587408525264,3.625e+19,2060932.792858329,104263.12627021123,0.013598975260159962,0.15999794158156336,2465956.25
21689.28115824786,0.02322501071262969,3.625e+19,2094403.01702649,104263.12627021123,0.013598975260159962,0.15789427847317153,2514308.3333333335
22365.073385564294,0.023516230746250085,3.625e+19,2127660.9006891022,104263.12627021123,0.013598975260159962,0.1558704367165477,2562660.4166666665
23044.68212859208,0.023803397903530598,3.625e+19,2160712.4763703826,104263.12627021123,0.013598975260159962,0.1539217882227774,2611012.5
23728.01817848463,0.024086653907514816,3.625e+19,2193563.4568634,104263.12627021123,0.013598975260159962,0.15204407010007276,2659364.5833333335
24414.995886064495,0.024366132501587548,3.625e+19,2226219.2604086236,104263.12627021123,0.013598975260159962,0.1502333483617478,2707716.6666666665
25105.53296685399,0.024641960070520885,3.625e+19,2258685.033247646,104263.12627021123,0.013598975260159962,0.14848598596069743,2756068.75
25799.550319172813,0.024914256199822717,3.625e+19,2290965.6698893732,104263.12627021123,0.013598975260159962,0.14679861455148113,2804420.8333333335
26496.971854329524,0.0251831341808302,3.625e+19,2323065.831375143,104263.12627021123,0.013598975260159962,0.14516810947507547,2852772.916666667
27197.72433800191,0.025448701467937096,3.625e+19,2354989.961786932,104263.12627021123,0.013598975260159962,0.14359156753901248,2901125.0
27901.737241966035,0.025711060093460133,3.625e+19,2386742.303207592,104263.12627021123,0.013598975260159962,0.14206628722996115,2949477.0833333335
28608.94260540598,0.025970307044911094,3.625e+19,2418326.9093129085,104263.12627021123,0.013598975260159962,0.14058975104921467,2997829.166666667
29319.2749050852,0.026226534608806345,3.625e+19,2449747.657750328,104263.12627021123,0.013598975260159962,0.13915960970641442,3046181.25
30032.67093372981,0.026479830684619586,3.625e+19,2481008.2614387716,104263.12627021123,0.013598975260159962,0.13777366794415985,3094533.3333333335
30749.069686012288,0.026730279072020472,3.625e+19,2512112.2789059863,104263.12627021123,0.013598975260159962,0.13642987179791932,3142885.416666667
31468.41225158847,0.026977959734161776,3.625e+19,2543063.1237653685,104263.12627021123,0.013598975260159962,0.13512629712212487,3191237.5
